Breed,Breed_Size,Sex,Age,Weight_lbs,SpayNeuter_Status,Daily_Activity_Level,Diet,Food_Brand,Daily_Walk_Distance_miles,Other_Pets_in_Household,Medications,Seizures,Hours_of_Sleep,Play_Time_hrs,Owner_Activity_Level,Annual_Vet_Visits,Average_Temperature_F,Synthetic,Healthy
Labrador_Retriever,Large,Male,7.0,61.0,Spayed,Very_Active,Special_diet,Blue_Buffalo,1.0,No,No,No,11.0,1.0,Moderate,2.0,74.0,Yes,Yes
Doberman,Large,Female,2.0,55.0,Neutered,,Wet_food,Hills_Science,2.0,No,Yes,No,11.0,3.0,Very_Active,3.0,45.0,Yes,Yes
Bulldog,Medium,Female,1.0,38.0,,,Home_cooked,Special,1.0,Yes,Yes,Yes,13.0,,,1.0,56.0,Yes,No
Australian_Shepherd,Medium,Male,1.0,43.0,Spayed,Very_Active,Wet_food,Iams,3.0,No,Yes,No,11.0,1.0,Low,2.0,49.0,Yes,Yes
German_Shepherd,Large,Female,6.0,69.0,Spayed,Low,Special_diet,Pedigree,4.0,Yes,No,No,11.0,2.0,Very_Active,2.0,74.0,Yes,Yes
Chihuahua,Small,Female,2.0,47.0,Spayed,Active,Home_cooked,Special,3.0,No,Yes,No,13.0,0.0,Moderate,2.0,57.0,Yes,Yes
Australian_Shepherd,Medium,Male,7.0,10.0,Spayed,Active,Home_cooked,Special,1.0,Yes,Yes,No,12.0,4.0,Moderate,1.0,68.0,Yes,Yes
Bulldog,Medium,Male,,80.0,Neutered,Active,Wet_food,Iams,2.0,No,Yes,No,10.0,1.0,Active,4.0,78.0,Yes,Yes
Rottweiler,Large,Female,4.0,58.0,Spayed,,Hard_food,Hills_Science,0.0,Yes,No,Yes,10.0,2.0,Very_Active,0.0,49.0,Yes,No
Doberman,Large,Female,1.0,52.0,,Very_Active,Hard_food,Purina,0.0,Yes,Yes,No,12.0,3.0,Active,1.0,33.0,Yes,No
Siberian_Husky,Medium,Female,7.0,61.0,Neutered,Very_Active,Wet_food,Wellness,3.0,Yes,No,No,11.0,0.0,Moderate,0.0,61.0,Yes,Yes
Australian_Shepherd,Medium,Male,2.0,44.0,,Moderate,Home_cooked,Special,4.0,Yes,Yes,No,12.0,1.0,,1.0,75.0,Yes,Yes
Rottweiler,Large,Female,5.0,62.0,,Very_Active,Hard_food,Hills_Science,3.0,Yes,No,No,13.0,3.0,Low,2.0,69.0,Yes,Yes
Doberman,Large,Male,11.0,73.0,,Very_Active,Home_cooked,Special,,No,No,No,11.0,2.0,Active,4.0,70.0,Yes,Yes
Dachshund,Small,,4.0,51.0,,Low,Special_diet,Blue_Buffalo,4.0,Yes,Yes,Yes,11.0,3.0,Very_Active,1.0,58.0,Yes,No
Siberian_Husky,Medium,Female,6.0,25.0,Spayed,Low,Special_diet,Wellness,4.0,No,No,No,12.0,2.0,,2.0,80.0,Yes,Yes
,Medium,Male,4.0,55.0,Neutered,Low,Wet_food,Pedigree,0.0,No,No,No,11.0,2.0,,2.0,84.0,Yes,
Rottweiler,Large,Female,3.0,64.0,Spayed,,Hard_food,Royal_Canin,3.0,Yes,Yes,No,11.0,1.0,Very_Active,1.0,75.0,,Yes
Chihuahua,Small,Female,9.0,55.0,Spayed,,Home_cooked,Special,2.0,No,Yes,No,11.0,2.0,Very_Active,0.0,87.0,Yes,No
Beagle,Small,Male,8.0,58.0,Neutered,,Wet_food,Blue_Buffalo,,No,Yes,No,11.0,0.0,,2.0,75.0,Yes,Yes
Siberian_Husky,Medium,Male,13.0,38.0,Spayed,Very_Active,Home_cooked,Special,1.0,Yes,No,No,14.0,2.0,,4.0,73.0,Yes,Yes
Chihuahua,Small,Male,8.0,52.0,Spayed,Low,Home_cooked,Special,3.0,Yes,Yes,No,9.0,3.0,Very_Active,2.0,45.0,Yes,Yes
Doberman,Large,Female,8.0,80.0,Spayed,Low,Wet_food,Royal_Canin,1.0,No,No,,10.0,2.0,Very_Active,2.0,55.0,Yes,Yes
Boxer,Medium,,10.0,59.0,,Low,Hard_food,Wellness,4.0,Yes,No,No,11.0,2.0,Active,0.0,63.0,Yes,No
Australian_Shepherd,Medium,Female,11.0,61.0,,Very_Active,Home_cooked,,2.0,No,No,No,10.0,3.0,Low,2.0,45.0,Yes,Yes
Great_Dane,Large,Female,4.0,33.0,,Low,Home_cooked,Special,0.0,Yes,No,No,11.0,2.0,Moderate,2.0,83.0,Yes,Yes
Bulldog,Medium,Female,12.0,45.0,Neutered,Moderate,Special_diet,Hills_Science,2.0,No,No,No,12.0,2.0,,3.0,75.0,Yes,Yes
Rottweiler,Large,Male,,52.0,Neutered,,Special_diet,Iams,1.0,Yes,Yes,No,12.0,,Low,1.0,71.0,Yes,Yes
Siberian_Husky,Medium,Female,5.0,42.0,Spayed,,Hard_food,Hills_Science,1.0,Yes,Yes,No,11.0,2.0,Low,2.0,83.0,Yes,Yes
Golden_Retriever,Large,Male,11.0,54.0,,Moderate,Hard_food,Iams,3.0,Yes,No,No,10.0,2.0,Very_Active,1.0,47.0,Yes,No
Boxer,Medium,Female,7.0,50.0,Spayed,Moderate,Wet_food,Blue_Buffalo,2.0,Yes,No,No,10.0,2.0,Active,1.0,46.0,Yes,Yes
German_Shepherd,Large,Female,5.0,45.0,,,Wet_food,Hills_Science,3.0,No,No,No,10.0,1.0,Moderate,3.0,,Yes,Yes
Beagle,Small,Male,3.0,47.0,,Moderate,Home_cooked,Special,1.0,No,No,No,9.0,1.0,Active,3.0,64.0,Yes,Yes
Chihuahua,Small,Female,8.0,35.0,,Moderate,Wet_food,Iams,2.0,No,Yes,No,11.0,2.0,Active,0.0,76.0,Yes,No
Great_Dane,Large,Male,9.0,50.0,Neutered,Moderate,Special_diet,Hills_Science,5.0,Yes,No,No,13.0,2.0,Very_Active,2.0,,Yes,Yes
German_Shepherd,Large,Male,8.0,66.0,Neutered,Very_Active,Wet_food,Royal_Canin,4.0,No,Yes,No,9.0,3.0,Active,,91.0,Yes,Yes
Doberman,Large,Male,9.0,52.0,,Moderate,Special_diet,Pedigree,2.0,No,No,No,11.0,1.0,Moderate,0.0,77.0,Yes,No
Boxer,Medium,Female,1.0,65.0,Spayed,Moderate,Special_diet,Hills_Science,2.0,,No,No,10.0,3.0,Very_Active,0.0,,Yes,Yes
Labrador_Retriever,Large,Female,13.0,37.0,,,Wet_food,Iams,4.0,Yes,Yes,No,11.0,2.0,,0.0,80.0,Yes,No
Australian_Shepherd,Medium,Male,13.0,42.0,,Low,Special_diet,Blue_Buffalo,1.0,Yes,No,Yes,11.0,1.0,,4.0,,Yes,No
Poodle,Small,Female,6.0,60.0,Spayed,Moderate,Special_diet,Wellness,3.0,,No,No,11.0,2.0,Very_Active,1.0,71.0,Yes,Yes
Bulldog,Medium,Female,13.0,61.0,Spayed,Low,Wet_food,Royal_Canin,5.0,Yes,Yes,No,12.0,3.0,Active,1.0,75.0,Yes,No
,Large,Male,8.0,49.0,Spayed,Moderate,Wet_food,Nutro,5.0,No,Yes,No,11.0,1.0,Low,1.0,50.0,Yes,Yes
Australian_Shepherd,Medium,Male,3.0,61.0,,Low,Special_diet,Blue_Buffalo,3.0,No,Yes,No,11.0,3.0,Low,,60.0,Yes,No
Labrador_Retriever,Large,Female,6.0,46.0,Neutered,Moderate,Wet_food,Pedigree,2.0,No,Yes,No,10.0,1.0,,0.0,70.0,,No
Labrador_Retriever,Large,Male,10.0,18.0,Spayed,Very_Active,Home_cooked,Special,3.0,Yes,No,No,9.0,1.0,Moderate,2.0,70.0,Yes,Yes
German_Shepherd,Large,Female,6.0,41.0,,Very_Active,Home_cooked,Special,2.0,No,No,No,10.0,0.0,Moderate,1.0,62.0,Yes,Yes
Dachshund,Small,Male,7.0,58.0,,Active,Home_cooked,Special,2.0,Yes,Yes,No,10.0,1.0,,3.0,,Yes,Yes
Poodle,Small,Male,1.0,52.0,Spayed,,Hard_food,Pedigree,0.0,Yes,Yes,No,10.0,3.0,Moderate,3.0,68.0,Yes,No
Dachshund,,Female,3.0,85.0,,Moderate,Home_cooked,Special,1.0,No,Yes,No,10.0,2.0,Very_Active,1.0,67.0,Yes,No
Siberian_Husky,Medium,Male,1.0,52.0,,Active,Hard_food,Nutro,4.0,Yes,Yes,No,10.0,2.0,Active,3.0,43.0,Yes,Yes
Rottweiler,Large,Male,9.0,46.0,Spayed,Low,Home_cooked,Special,2.0,No,No,No,12.0,1.0,Active,0.0,55.0,Yes,Yes
Boxer,Medium,Male,2.0,35.0,,,Hard_food,Hills_Science,4.0,Yes,Yes,No,10.0,1.0,,0.0,100.0,Yes,No
Golden_Retriever,Large,Female,1.0,85.0,Neutered,Active,Wet_food,Pedigree,1.0,No,No,No,12.0,2.0,Very_Active,2.0,77.0,Yes,Yes
Yorkshire_Terrier,Small,Female,1.0,36.0,,Active,Home_cooked,Special,1.0,No,Yes,No,10.0,2.0,Active,3.0,100.0,Yes,Yes
Australian_Shepherd,Medium,Male,3.0,59.0,Neutered,Moderate,Wet_food,Royal_Canin,3.0,Yes,Yes,No,10.0,2.0,Low,1.0,90.0,Yes,Yes
Doberman,Large,Male,11.0,44.0,,Active,Special_diet,Wellness,1.0,No,No,No,11.0,0.0,Active,1.0,61.0,Yes,Yes
Bulldog,Medium,Male,13.0,55.0,,Very_Active,,Hills_Science,0.0,No,Yes,No,9.0,0.0,Active,0.0,76.0,Yes,No
Bulldog,Medium,Female,7.0,59.0,Neutered,Active,Home_cooked,Special,1.0,Yes,Yes,No,10.0,1.0,Moderate,1.0,50.0,Yes,Yes
Great_Dane,Large,,12.0,42.0,Spayed,Moderate,Special_diet,Hills_Science,2.0,No,Yes,,10.0,1.0,Very_Active,1.0,75.0,Yes,Yes
Dachshund,Small,Female,4.0,46.0,Spayed,Active,Special_diet,Royal_Canin,4.0,Yes,No,No,12.0,3.0,Active,1.0,62.0,Yes,Yes
Doberman,Large,Male,7.0,56.0,,,Special_diet,Hills_Science,2.0,Yes,Yes,,12.0,2.0,,1.0,49.0,Yes,
German_Shepherd,Large,Female,3.0,59.0,Neutered,Low,Home_cooked,Special,2.0,No,Yes,No,10.0,1.0,,0.0,86.0,Yes,Yes
Dachshund,Small,Female,5.0,59.0,,Very_Active,Home_cooked,Special,7.0,No,Yes,No,13.0,2.0,Moderate,1.0,,Yes,Yes
Chihuahua,Small,Female,12.0,67.0,Spayed,,Home_cooked,Special,3.0,Yes,No,No,11.0,0.0,,,66.0,Yes,Yes
Poodle,Small,Female,13.0,70.0,Spayed,Low,Hard_food,Blue_Buffalo,2.0,No,Yes,No,10.0,2.0,Moderate,,80.0,Yes,No
Doberman,Large,,,40.0,,Active,Hard_food,Nutro,1.0,No,Yes,No,13.0,1.0,Low,0.0,87.0,Yes,No
Rottweiler,Large,Male,1.0,53.0,,Moderate,Wet_food,Pedigree,5.0,Yes,No,No,8.0,1.0,Low,0.0,86.0,Yes,No
Australian_Shepherd,,Male,6.0,55.0,Spayed,Active,Hard_food,Wellness,1.0,No,No,No,12.0,3.0,,0.0,58.0,Yes,Yes
Bulldog,Medium,Female,10.0,46.0,Neutered,,Hard_food,Hills_Science,6.0,Yes,No,No,11.0,1.0,Active,0.0,77.0,Yes,No
Labrador_Retriever,Large,Male,5.0,55.0,Neutered,Active,Hard_food,Wellness,0.0,Yes,No,No,11.0,2.0,Active,2.0,44.0,Yes,Yes
Great_Dane,Large,Male,2.0,55.0,Neutered,,Special_diet,Wellness,0.0,No,No,No,13.0,0.0,Low,1.0,65.0,Yes,Yes
Bulldog,Medium,Male,10.0,67.0,,Very_Active,Special_diet,Royal_Canin,1.0,Yes,Yes,No,11.0,3.0,Very_Active,1.0,53.0,Yes,Yes
Poodle,Small,Male,1.0,45.0,Spayed,Moderate,Hard_food,Hills_Science,3.0,Yes,Yes,,11.0,4.0,Active,2.0,82.0,Yes,No
Dachshund,Small,Female,8.0,64.0,Spayed,,Wet_food,Royal_Canin,1.0,Yes,No,No,11.0,1.0,Low,1.0,57.0,Yes,Yes
Chihuahua,Small,Male,4.0,67.0,,,Wet_food,Wellness,2.0,Yes,Yes,No,11.0,2.0,Active,0.0,61.0,Yes,
Poodle,Small,Female,3.0,58.0,Neutered,Low,Special_diet,Hills_Science,3.0,No,Yes,No,13.0,2.0,Low,3.0,73.0,Yes,Yes
Labrador_Retriever,Large,Male,12.0,56.0,Neutered,,Special_diet,Iams,1.0,Yes,Yes,No,14.0,2.0,Very_Active,4.0,62.0,Yes,Yes
Beagle,Small,Female,13.0,42.0,Neutered,Low,Wet_food,Blue_Buffalo,5.0,Yes,No,No,12.0,2.0,Active,2.0,59.0,Yes,Yes
Beagle,Small,Male,1.0,54.0,Spayed,Very_Active,,Wellness,2.0,No,Yes,No,10.0,1.0,Moderate,2.0,59.0,Yes,Yes
Chihuahua,,Male,11.0,59.0,,,Special_diet,Pedigree,6.0,No,Yes,No,13.0,2.0,Very_Active,0.0,53.0,Yes,No
Dachshund,Small,Female,10.0,,Neutered,Moderate,Hard_food,Wellness,5.0,No,Yes,No,10.0,1.0,Very_Active,1.0,44.0,Yes,No
Dachshund,Small,Male,13.0,23.0,,Active,Home_cooked,Special,2.0,Yes,No,No,11.0,2.0,Moderate,2.0,62.0,Yes,Yes
Yorkshire_Terrier,Small,Female,8.0,33.0,Neutered,Very_Active,,Special,4.0,No,Yes,No,13.0,1.0,Low,2.0,30.0,Yes,Yes
Great_Dane,Large,Female,4.0,48.0,,,Special_diet,Wellness,1.0,Yes,Yes,No,12.0,2.0,Active,1.0,49.0,Yes,Yes
Dachshund,Small,Female,13.0,71.0,Neutered,Active,Special_diet,Royal_Canin,3.0,No,Yes,No,11.0,2.0,Very_Active,1.0,74.0,Yes,Yes
Poodle,Small,Female,1.0,32.0,Spayed,Moderate,Hard_food,Purina,3.0,Yes,Yes,No,11.0,1.0,Very_Active,2.0,79.0,Yes,No
German_Shepherd,,Female,6.0,63.0,Neutered,Low,Home_cooked,Special,,Yes,No,No,10.0,2.0,Low,1.0,58.0,Yes,Yes
Siberian_Husky,,Male,1.0,36.0,,Very_Active,Special_diet,Iams,1.0,No,No,No,13.0,1.0,Very_Active,2.0,,Yes,Yes
Beagle,Small,Female,6.0,37.0,,Very_Active,Hard_food,Pedigree,4.0,Yes,Yes,No,13.0,3.0,Very_Active,0.0,,Yes,No
Beagle,Small,Male,4.0,26.0,Spayed,Moderate,Wet_food,Blue_Buffalo,2.0,Yes,No,No,10.0,2.0,Very_Active,3.0,74.0,Yes,
Siberian_Husky,Medium,Male,1.0,54.0,Spayed,Low,Hard_food,Iams,2.0,No,No,No,12.0,3.0,,1.0,72.0,Yes,Yes
German_Shepherd,Large,Male,13.0,55.0,,Active,Home_cooked,Special,2.0,No,Yes,No,14.0,2.0,Very_Active,1.0,71.0,Yes,Yes
Bulldog,Medium,Female,7.0,56.0,Neutered,,Home_cooked,Special,4.0,No,Yes,No,10.0,1.0,Active,2.0,55.0,Yes,Yes
Poodle,Small,Female,9.0,47.0,Spayed,,Home_cooked,Special,3.0,No,No,No,12.0,2.0,Moderate,0.0,61.0,Yes,Yes
Beagle,Small,Male,3.0,76.0,Spayed,Low,Wet_food,Iams,2.0,No,No,No,12.0,0.0,Low,0.0,40.0,Yes,Yes
Beagle,Small,Male,13.0,44.0,,,Home_cooked,Special,2.0,No,No,Yes,11.0,0.0,,2.0,72.0,Yes,No
Chihuahua,Small,Male,4.0,65.0,,,Home_cooked,Special,4.0,Yes,Yes,No,11.0,1.0,Low,3.0,39.0,Yes,Yes
Great_Dane,Large,Male,6.0,36.0,Neutered,Active,Home_cooked,Special,1.0,No,Yes,No,10.0,0.0,Active,2.0,77.0,Yes,Yes
Boxer,Medium,Male,5.0,59.0,,Moderate,Home_cooked,Special,4.0,Yes,Yes,No,13.0,1.0,,1.0,,Yes,Yes
Beagle,Small,Male,10.0,50.0,Spayed,Low,Wet_food,Pedigree,5.0,No,Yes,No,10.0,1.0,Active,,64.0,Yes,No
Yorkshire_Terrier,Small,Female,1.0,25.0,Neutered,Low,Special_diet,Hills_Science,1.0,No,Yes,No,10.0,2.0,Active,4.0,70.0,Yes,Yes
Doberman,Large,Male,1.0,34.0,Spayed,,Wet_food,Royal_Canin,5.0,Yes,No,No,9.0,2.0,Active,1.0,67.0,Yes,Yes
Labrador_Retriever,Large,Female,10.0,51.0,Spayed,Very_Active,Wet_food,Purina,2.0,No,Yes,No,10.0,1.0,Low,3.0,58.0,Yes,Yes
Golden_Retriever,Large,Male,7.0,62.0,Spayed,,Home_cooked,Special,5.0,No,No,No,11.0,2.0,,0.0,53.0,Yes,Yes
Boxer,Medium,Female,3.0,54.0,Spayed,Low,Wet_food,Nutro,2.0,No,Yes,No,10.0,1.0,Active,1.0,38.0,Yes,Yes
Siberian_Husky,Medium,Male,6.0,52.0,Spayed,Low,Home_cooked,Special,3.0,No,Yes,No,11.0,1.0,Very_Active,2.0,65.0,Yes,Yes
Golden_Retriever,Large,Male,2.0,61.0,,Active,Special_diet,Royal_Canin,6.0,Yes,No,No,11.0,,Low,2.0,68.0,Yes,Yes
Yorkshire_Terrier,Small,Female,2.0,67.0,Neutered,,Hard_food,Hills_Science,2.0,Yes,Yes,No,10.0,0.0,Low,0.0,42.0,Yes,No
Poodle,Small,,11.0,38.0,Neutered,Active,Home_cooked,Special,4.0,Yes,No,No,12.0,1.0,Low,2.0,65.0,Yes,Yes
Rottweiler,Large,Male,2.0,71.0,Neutered,,Wet_food,Royal_Canin,2.0,Yes,Yes,No,10.0,0.0,Active,3.0,,Yes,Yes
Dachshund,Small,Male,5.0,72.0,,Low,Wet_food,Pedigree,2.0,No,No,No,12.0,,Moderate,2.0,55.0,Yes,Yes
Beagle,Small,Male,10.0,65.0,,Active,Special_diet,Purina,2.0,No,Yes,No,9.0,1.0,Active,0.0,60.0,Yes,No
Siberian_Husky,Medium,Male,3.0,75.0,Spayed,Moderate,Special_diet,Royal_Canin,4.0,No,Yes,No,8.0,0.0,Low,1.0,71.0,Yes,Yes
German_Shepherd,Large,Female,7.0,35.0,,Very_Active,Special_diet,Wellness,4.0,No,No,No,13.0,1.0,Very_Active,1.0,67.0,Yes,Yes
Australian_Shepherd,Medium,Female,5.0,49.0,Neutered,Low,Home_cooked,Special,5.0,No,Yes,No,8.0,0.0,Active,3.0,56.0,Yes,Yes
Australian_Shepherd,Medium,Male,1.0,60.0,,Moderate,Special_diet,,5.0,No,,No,10.0,1.0,Moderate,2.0,86.0,Yes,No
Rottweiler,Large,Female,2.0,58.0,Neutered,Very_Active,Wet_food,Wellness,2.0,No,Yes,No,12.0,1.0,Moderate,1.0,96.0,Yes,Yes
Doberman,Large,Male,10.0,32.0,Spayed,,Home_cooked,Special,4.0,Yes,Yes,No,12.0,1.0,Very_Active,1.0,63.0,Yes,Yes
Yorkshire_Terrier,Small,Male,12.0,37.0,,Very_Active,Special_diet,Nutro,2.0,No,Yes,No,12.0,2.0,Active,4.0,66.0,Yes,Yes
Australian_Shepherd,,Male,13.0,,Spayed,,Wet_food,Nutro,5.0,Yes,No,No,12.0,1.0,Active,1.0,63.0,Yes,Yes
Rottweiler,Large,Female,9.0,63.0,,Moderate,Hard_food,Iams,2.0,Yes,No,No,10.0,0.0,,1.0,64.0,Yes,No
Boxer,Medium,Female,10.0,50.0,,,Wet_food,Hills_Science,4.0,No,No,No,10.0,1.0,,4.0,77.0,,No
Beagle,Small,Female,13.0,64.0,Spayed,Active,Hard_food,Blue_Buffalo,2.0,Yes,No,No,11.0,,Very_Active,4.0,69.0,Yes,Yes
Labrador_Retriever,Large,Female,9.0,56.0,Spayed,,Home_cooked,Special,4.0,Yes,No,No,10.0,2.0,,0.0,80.0,Yes,Yes
Yorkshire_Terrier,Small,Male,2.0,38.0,,,,Pedigree,2.0,No,No,No,12.0,2.0,Low,1.0,80.0,Yes,Yes
Siberian_Husky,Medium,Male,11.0,36.0,,,Wet_food,Blue_Buffalo,2.0,Yes,No,No,9.0,0.0,,2.0,80.0,Yes,No
Labrador_Retriever,Large,Male,12.0,69.0,Neutered,Active,Home_cooked,Special,4.0,Yes,Yes,No,12.0,1.0,Moderate,2.0,48.0,Yes,Yes
Golden_Retriever,Large,Male,9.0,63.0,,Active,Hard_food,Hills_Science,3.0,No,No,No,10.0,1.0,,3.0,48.0,Yes,Yes
Rottweiler,Large,Female,10.0,,,Low,Wet_food,Purina,3.0,Yes,No,No,9.0,2.0,,2.0,39.0,Yes,No
Siberian_Husky,Medium,Female,5.0,67.0,Spayed,Low,Hard_food,Purina,,Yes,No,No,11.0,0.0,Very_Active,2.0,62.0,Yes,Yes
Golden_Retriever,,Male,2.0,37.0,,Very_Active,Special_diet,Pedigree,3.0,No,No,No,11.0,4.0,,3.0,51.0,Yes,Yes
German_Shepherd,Large,Female,8.0,28.0,Neutered,Very_Active,Special_diet,Nutro,0.0,Yes,No,No,13.0,0.0,Low,1.0,36.0,Yes,Yes
Yorkshire_Terrier,Small,Male,3.0,59.0,,Very_Active,Special_diet,Iams,2.0,Yes,Yes,No,10.0,2.0,,1.0,96.0,Yes,Yes
Australian_Shepherd,Medium,Female,4.0,51.0,Neutered,,Hard_food,Pedigree,2.0,,No,No,10.0,1.0,Very_Active,4.0,67.0,Yes,Yes
Doberman,Large,Female,12.0,51.0,,,Special_diet,Royal_Canin,3.0,No,Yes,No,10.0,2.0,,4.0,68.0,,No
Doberman,Large,Male,2.0,19.0,,Active,Special_diet,Iams,5.0,Yes,No,No,12.0,2.0,Very_Active,0.0,64.0,Yes,Yes
Chihuahua,Small,,8.0,,Neutered,Low,Home_cooked,Special,5.0,No,Yes,No,9.0,2.0,Very_Active,1.0,45.0,Yes,
Doberman,Large,Female,3.0,38.0,Spayed,Moderate,Special_diet,Blue_Buffalo,3.0,No,No,,12.0,1.0,Very_Active,0.0,53.0,Yes,Yes
Australian_Shepherd,Medium,Male,10.0,47.0,Neutered,Very_Active,Home_cooked,Special,2.0,Yes,No,No,12.0,2.0,,3.0,81.0,Yes,Yes
German_Shepherd,Large,Female,2.0,65.0,Spayed,,Hard_food,Iams,4.0,No,No,No,11.0,3.0,Moderate,0.0,73.0,Yes,Yes
Labrador_Retriever,Large,Male,2.0,57.0,Spayed,Moderate,Hard_food,Purina,1.0,No,No,No,11.0,,Active,2.0,70.0,Yes,Yes
Golden_Retriever,Large,Male,4.0,54.0,Neutered,,Wet_food,Blue_Buffalo,,No,No,No,10.0,3.0,Active,1.0,89.0,Yes,Yes
Yorkshire_Terrier,Small,Male,8.0,83.0,Neutered,Active,Special_diet,Purina,5.0,No,No,No,10.0,3.0,Low,0.0,67.0,Yes,Yes
Great_Dane,Large,,11.0,64.0,Neutered,Low,Special_diet,Pedigree,3.0,No,Yes,No,,2.0,Moderate,2.0,67.0,Yes,Yes
Great_Dane,Large,Female,1.0,56.0,Neutered,,Wet_food,Iams,6.0,No,No,No,11.0,3.0,Low,1.0,38.0,Yes,Yes
Yorkshire_Terrier,Small,Female,8.0,49.0,Spayed,Moderate,Wet_food,Pedigree,1.0,No,Yes,No,11.0,2.0,Active,4.0,65.0,Yes,Yes
Bulldog,Medium,Female,13.0,55.0,,Very_Active,Wet_food,Purina,3.0,No,Yes,No,11.0,1.0,Moderate,0.0,68.0,Yes,No
Poodle,Small,Male,12.0,65.0,Spayed,Active,Wet_food,Blue_Buffalo,6.0,Yes,Yes,No,10.0,0.0,Active,1.0,54.0,Yes,Yes
Yorkshire_Terrier,Small,Male,2.0,49.0,Spayed,Moderate,Special_diet,Purina,2.0,No,Yes,No,11.0,1.0,Very_Active,3.0,67.0,Yes,Yes
,Large,Female,5.0,56.0,,Very_Active,Wet_food,Nutro,,Yes,No,No,11.0,2.0,,2.0,60.0,Yes,
Yorkshire_Terrier,Small,Female,4.0,52.0,,Very_Active,Wet_food,Iams,1.0,Yes,Yes,No,9.0,,Active,2.0,44.0,Yes,Yes
Poodle,,Female,11.0,72.0,Neutered,Very_Active,Home_cooked,Special,5.0,Yes,No,No,11.0,3.0,Moderate,2.0,77.0,Yes,Yes
Golden_Retriever,Large,Male,5.0,52.0,Neutered,Active,Special_diet,Wellness,1.0,Yes,No,No,11.0,3.0,Low,3.0,73.0,Yes,Yes
German_Shepherd,Large,Male,5.0,56.0,Neutered,Moderate,Hard_food,Iams,4.0,Yes,No,No,10.0,0.0,Active,3.0,46.0,Yes,Yes
Dachshund,Small,Female,7.0,60.0,Spayed,Active,Wet_food,,3.0,No,Yes,No,13.0,1.0,Active,2.0,45.0,Yes,Yes
Bulldog,Medium,Female,9.0,43.0,Neutered,Very_Active,Home_cooked,Special,5.0,No,No,No,11.0,2.0,Low,1.0,74.0,Yes,Yes
Doberman,Large,Female,9.0,42.0,,Active,Home_cooked,Special,1.0,No,Yes,No,9.0,1.0,Low,3.0,76.0,Yes,Yes
Labrador_Retriever,Large,Male,10.0,64.0,Neutered,,Home_cooked,Special,3.0,No,No,No,13.0,1.0,Moderate,0.0,,Yes,Yes
Doberman,Large,Male,1.0,45.0,,Low,Wet_food,Purina,2.0,Yes,Yes,No,10.0,,Very_Active,2.0,85.0,Yes,No
Doberman,Large,Male,8.0,38.0,Spayed,Low,Hard_food,Nutro,2.0,No,Yes,No,11.0,3.0,Very_Active,3.0,44.0,Yes,Yes
Australian_Shepherd,Medium,Male,7.0,75.0,Spayed,Very_Active,Hard_food,Pedigree,0.0,No,Yes,No,13.0,2.0,Low,0.0,52.0,Yes,Yes
Golden_Retriever,Large,Female,13.0,44.0,,Active,Home_cooked,Special,,No,No,No,11.0,0.0,Moderate,1.0,,Yes,Yes
Bulldog,Medium,Male,9.0,67.0,,Very_Active,Special_diet,Pedigree,1.0,,No,No,12.0,2.0,,1.0,38.0,Yes,Yes
Beagle,Small,Female,13.0,34.0,,,Hard_food,Blue_Buffalo,1.0,Yes,Yes,No,9.0,0.0,Moderate,0.0,48.0,Yes,No
Beagle,Small,Female,10.0,37.0,Neutered,Very_Active,Wet_food,Blue_Buffalo,2.0,Yes,,No,12.0,1.0,,3.0,82.0,Yes,Yes
Golden_Retriever,Large,Male,12.0,61.0,,Low,,Hills_Science,4.0,No,No,No,10.0,2.0,,1.0,57.0,Yes,Yes
Yorkshire_Terrier,Small,Male,2.0,36.0,Spayed,Low,Special_diet,Hills_Science,4.0,No,Yes,No,14.0,2.0,Low,2.0,61.0,Yes,Yes
Beagle,Small,Female,9.0,41.0,,Low,Special_diet,Iams,2.0,Yes,No,No,9.0,3.0,,3.0,79.0,Yes,Yes
Rottweiler,Large,Male,12.0,39.0,,Very_Active,Wet_food,Blue_Buffalo,5.0,Yes,Yes,No,11.0,3.0,,1.0,57.0,Yes,No
Yorkshire_Terrier,Small,Female,1.0,59.0,Spayed,Active,Home_cooked,Special,3.0,No,,No,10.0,2.0,,1.0,34.0,Yes,Yes
Boxer,Medium,Female,2.0,53.0,,,Wet_food,,1.0,,No,No,8.0,0.0,Low,1.0,55.0,Yes,Yes
Boxer,Medium,Female,11.0,62.0,Neutered,Low,Home_cooked,Special,6.0,Yes,Yes,No,10.0,2.0,Moderate,2.0,66.0,,Yes
Rottweiler,Large,,13.0,74.0,Neutered,Low,Home_cooked,Special,1.0,No,No,No,12.0,4.0,,1.0,74.0,Yes,Yes
Beagle,Small,Female,11.0,76.0,,Active,Home_cooked,Special,3.0,No,No,No,12.0,0.0,,0.0,72.0,Yes,Yes
Labrador_Retriever,Large,Female,9.0,49.0,Spayed,Active,Wet_food,Iams,2.0,No,Yes,,10.0,2.0,Low,0.0,69.0,Yes,No
Doberman,Large,Female,4.0,38.0,Neutered,,Special_diet,Nutro,,Yes,No,No,12.0,1.0,Active,0.0,74.0,Yes,Yes
Rottweiler,Large,Female,5.0,42.0,Neutered,Moderate,Hard_food,Wellness,2.0,Yes,Yes,No,,1.0,Active,,36.0,Yes,Yes
